1.22 	3.45254e-18 	-6.98323e-18 	-0.306223
1.66 	3.45254e-18 	-6.96118e-18 	-0.314635
2.1 	3.45254e-18 	-6.93894e-18 	-0.388314
2.54 	3.45254e-18 	-8.30431e-18 	-0.358423
2.98 	3.45254e-18 	-8.28171e-18 	-0.251139
3.42 	3.45254e-18 	-6.87115e-18 	-0.156839
3.86 	3.45254e-18 	-6.84819e-18 	-0.0775279
4.3 	3.45254e-18 	-6.82504e-18 	-0.01715
4.74 	3.45254e-18 	-5.41391e-18 	0.0126652
5.18 	3.45254e-18 	-2.61482e-18 	0.0328885
5.62 	3.45254e-18 	-1.2033e-18 	0.0368872
6.06 	3.45254e-18 	-1.17937e-18 	0.0386922
6.5 	3.45254e-18 	-1.15524e-18 	0.0360269
