1.22 	3.45254e-18 	-6.98323e-18 	-0.444704
1.66 	3.45254e-18 	-6.96118e-18 	-0.371139
2.1 	3.45254e-18 	-6.93894e-18 	-0.441406
2.54 	3.45254e-18 	-8.30431e-18 	-0.251107
2.98 	3.45254e-18 	-8.28171e-18 	-0.143004
3.42 	3.45254e-18 	-6.87115e-18 	-0.0960573
3.86 	3.45254e-18 	-6.84819e-18 	-0.161137
4.3 	3.45254e-18 	-6.82504e-18 	-0.172626
4.74 	3.45254e-18 	-5.41391e-18 	-0.117745
5.18 	3.45254e-18 	-2.61482e-18 	-0.0856025
5.62 	3.45254e-18 	-1.2033e-18 	-0.0873164
6.06 	3.45254e-18 	-1.17937e-18 	-0.123945
6.5 	3.45254e-18 	-1.15524e-18 	-0.118263
