1.22 	3.45254e-18 	-6.98323e-18 	-0.429549
1.66 	3.45254e-18 	-6.96118e-18 	-0.180799
2.1 	3.45254e-18 	-6.93894e-18 	-0.0288659
2.54 	3.45254e-18 	-8.30431e-18 	0.0579202
2.98 	3.45254e-18 	-8.28171e-18 	0.0557364
3.42 	3.45254e-18 	-6.87115e-18 	0.0543571
3.86 	3.45254e-18 	-6.84819e-18 	0.0393152
4.3 	3.45254e-18 	-6.82504e-18 	0.0307788
4.74 	3.45254e-18 	-5.41391e-18 	0.0226625
5.18 	3.45254e-18 	-2.61482e-18 	0.0171027
5.62 	3.45254e-18 	-1.2033e-18 	0.0129411
6.06 	3.45254e-18 	-1.17937e-18 	0.0100013
6.5 	3.45254e-18 	-1.15524e-18 	0.00782385
