1.22 	3.45254e-18 	-6.98323e-18 	-0.37259
1.66 	3.45254e-18 	-6.96118e-18 	-0.439803
2.1 	3.45254e-18 	-6.93894e-18 	-0.358146
2.54 	3.45254e-18 	-8.30431e-18 	-0.203486
2.98 	3.45254e-18 	-8.28171e-18 	-0.0821035
3.42 	3.45254e-18 	-6.87115e-18 	0.0130652
3.86 	3.45254e-18 	-6.84819e-18 	0.0434412
4.3 	3.45254e-18 	-6.82504e-18 	0.0607644
4.74 	3.45254e-18 	-5.41391e-18 	0.0540159
5.18 	3.45254e-18 	-2.61482e-18 	0.0484925
5.62 	3.45254e-18 	-1.2033e-18 	0.0402574
6.06 	3.45254e-18 	-1.17937e-18 	0.0333927
6.5 	3.45254e-18 	-1.15524e-18 	0.0270537
