1.22 	3.45254e-18 	-6.98323e-18 	-0.439994
1.66 	3.45254e-18 	-6.96118e-18 	-0.362888
2.1 	3.45254e-18 	-6.93894e-18 	-0.401854
2.54 	3.45254e-18 	-8.30431e-18 	-0.276273
2.98 	3.45254e-18 	-8.28171e-18 	-0.168309
3.42 	3.45254e-18 	-6.87115e-18 	-0.094466
3.86 	3.45254e-18 	-6.84819e-18 	-0.157162
4.3 	3.45254e-18 	-6.82504e-18 	-0.187579
4.74 	3.45254e-18 	-5.41391e-18 	-0.14137
5.18 	3.45254e-18 	-2.61482e-18 	-0.105477
5.62 	3.45254e-18 	-1.2033e-18 	-0.100606
6.06 	3.45254e-18 	-1.17937e-18 	-0.14058
6.5 	3.45254e-18 	-1.15524e-18 	-0.140747
