1.22 	3.45254e-18 	-6.98323e-18 	-0.267931
1.66 	3.45254e-18 	-6.96118e-18 	-0.264352
2.1 	3.45254e-18 	-6.93894e-18 	-0.277576
2.54 	3.45254e-18 	-8.30431e-18 	-0.283167
2.98 	3.45254e-18 	-8.28171e-18 	-0.306172
3.42 	3.45254e-18 	-6.87115e-18 	-0.274797
3.86 	3.45254e-18 	-6.84819e-18 	-0.21359
4.3 	3.45254e-18 	-6.82504e-18 	-0.155974
4.74 	3.45254e-18 	-5.41391e-18 	-0.103339
5.18 	3.45254e-18 	-2.61482e-18 	-0.0598401
5.62 	3.45254e-18 	-1.2033e-18 	-0.031104
6.06 	3.45254e-18 	-1.17937e-18 	-0.00782238
6.5 	3.45254e-18 	-1.15524e-18 	0.00433592
