1.22 	3.45254e-18 	-6.98323e-18 	-0.274773
1.66 	3.45254e-18 	-6.96118e-18 	-0.268334
2.1 	3.45254e-18 	-6.93894e-18 	-0.286653
2.54 	3.45254e-18 	-8.30431e-18 	-0.304448
2.98 	3.45254e-18 	-8.28171e-18 	-0.317224
3.42 	3.45254e-18 	-6.87115e-18 	-0.268064
3.86 	3.45254e-18 	-6.84819e-18 	-0.19624
4.3 	3.45254e-18 	-6.82504e-18 	-0.135176
4.74 	3.45254e-18 	-5.41391e-18 	-0.0837369
5.18 	3.45254e-18 	-2.61482e-18 	-0.0415229
5.62 	3.45254e-18 	-1.2033e-18 	-0.0165075
6.06 	3.45254e-18 	-1.17937e-18 	0.00350478
6.5 	3.45254e-18 	-1.15524e-18 	0.0124369
