1.22 	3.45254e-18 	-6.98323e-18 	-0.307864
1.66 	3.45254e-18 	-6.96118e-18 	-0.325959
2.1 	3.45254e-18 	-6.93894e-18 	-0.39667
2.54 	3.45254e-18 	-8.30431e-18 	-0.354078
2.98 	3.45254e-18 	-8.28171e-18 	-0.237403
3.42 	3.45254e-18 	-6.87115e-18 	-0.141224
3.86 	3.45254e-18 	-6.84819e-18 	-0.0635941
4.3 	3.45254e-18 	-6.82504e-18 	-0.00535314
4.74 	3.45254e-18 	-5.41391e-18 	0.0207283
5.18 	3.45254e-18 	-2.61482e-18 	0.0378157
5.62 	3.45254e-18 	-1.2033e-18 	0.0397952
6.06 	3.45254e-18 	-1.17937e-18 	0.0401343
6.5 	3.45254e-18 	-1.15524e-18 	0.0366254
