1.22 	3.45254e-18 	-6.98323e-18 	-0.261633
1.66 	3.45254e-18 	-6.96118e-18 	-0.254343
2.1 	3.45254e-18 	-6.93894e-18 	-0.270693
2.54 	3.45254e-18 	-8.30431e-18 	-0.262803
2.98 	3.45254e-18 	-8.28171e-18 	-0.272105
3.42 	3.45254e-18 	-6.87115e-18 	-0.263437
3.86 	3.45254e-18 	-6.84819e-18 	-0.231298
4.3 	3.45254e-18 	-6.82504e-18 	-0.185157
4.74 	3.45254e-18 	-5.41391e-18 	-0.142984
5.18 	3.45254e-18 	-2.61482e-18 	-0.106627
5.62 	3.45254e-18 	-1.2033e-18 	-0.0768891
6.06 	3.45254e-18 	-1.17937e-18 	-0.0476084
6.5 	3.45254e-18 	-1.15524e-18 	-0.0262019
